iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
184 2022-01-03 00:52:31 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 8.61%
185 2022-01-03 00:52:33 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 7.02%
186 2022-01-03 00:52:35 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 7.56%
187 2022-01-03 00:52:37 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 8.77%
188 2022-01-03 00:52:39 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.62%
189 2022-01-03 00:52:41 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.77%
190 2022-01-03 00:52:43 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.03%
191 2022-01-03 00:52:45 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 8.32%
192 2022-01-03 00:52:47 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.07%
193 2022-01-03 00:52:49 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 10.27%
194 2022-01-03 00:52:51 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 7.32%
195 2022-01-03 00:52:53 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.20%
196 2022-01-03 00:52:55 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 7.30%
197 2022-01-03 00:52:57 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 8.10%
198 2022-01-03 00:52:59 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 7.48%
